SEQ,X,Y,Z
912,-0,-0.28,0.95
913,-0,-0.28,0.95
914,-0,-0.28,0.95
915,-0,-0.28,0.95
916,-0,-0.28,0.95
917,-0,-0.28,0.95
918,-0,-0.28,0.95
919,-0,-0.27,0.93
920,0.01,-0.27,0.93
921,0.01,-0.27,0.93
922,0.01,-0.27,0.93
923,0.01,-0.27,0.93
924,0.01,-0.27,0.93
925,0.01,-0.27,0.93
926,0.01,-0.27,0.93
927,0.01,-0.27,0.93
928,0.01,-0.27,0.93
929,0.01,-0.27,0.93
930,0.01,-0.27,0.93
931,0.01,-0.28,0.93
932,-0.01,-0.28,0.93
933,-0.01,-0.28,0.93
934,-0.01,-0.28,0.93
935,-0.01,-0.28,0.93
936,-0.01,-0.28,0.93
937,-0.01,-0.28,0.93
938,-0.01,-0.28,0.93
939,-0.01,-0.28,0.93
940,-0.01,-0.28,0.93
941,-0.01,-0.28,0.93
942,-0.01,-0.28,0.93
943,-0.01,-0.28,0.92
944,-0.01,-0.27,0.92
945,-0.01,-0.27,0.92
946,-0.01,-0.27,0.92
947,-0.01,-0.27,0.92
948,-0.01,-0.27,0.92
949,-0.01,-0.27,0.92
950,0,-0.27,0.95
951,0,-0.27,0.95
952,0,-0.27,0.95
953,0,-0.27,0.95
954,0,-0.27,0.95
955,0,-0.27,0.95
956,0,-0.27,0.95
957,0,-0.27,0.95
958,0,-0.27,0.95
959,0,-0.27,0.95
960,0,-0.27,0.95
961,0,-0.27,0.91
962,0.01,-0.27,0.91
963,0.01,-0.27,0.91
964,0.01,-0.27,0.91
965,0.01,-0.27,0.91
966,0.01,-0.27,0.91
967,0.01,-0.27,0.91
968,0.01,-0.27,0.91
969,0.01,-0.27,0.91
970,0.01,-0.27,0.91
971,0.01,-0.27,0.91
972,0.01,-0.27,0.91
973,0.01,-0.29,0.94
974,0.01,-0.29,0.94
975,0.01,-0.29,0.94
976,0.01,-0.29,0.94
977,0.01,-0.29,0.94
978,0.01,-0.29,0.94
979,0.01,-0.29,0.94
980,0.01,-0.29,0.94
981,0.01,-0.29,0.94
982,0.01,-0.29,0.94
983,0.01,-0.29,0.94
984,0.01,-0.29,0.94
985,0.01,-0.3,1
986,0.01,-0.3,1
987,0.01,-0.3,1
988,0.01,-0.3,1
989,0.01,-0.3,1
990,0.01,-0.3,1
991,0.01,-0.3,1
992,0.01,-0.3,1
993,0.01,-0.3,1
994,0.01,-0.3,1
995,0.01,-0.3,1
996,0.01,-0.3,1
997,0.01,-0.3,0.95
998,0,-0.29,0.95
999,0,-0.29,0.95
