IR,RED,X,Y,Z,HR,RR,SP02,ERROR_RATE
254305,184714,-0.192156,0.255207,0.923751,75,21.4285714285714,99.6791107248891,0
253765,184695,-0.18515,0.250203,0.92275,75,21.4285714285714,99.6791107248891,0
253402,184494,-0.190155,0.251204,0.926753,75,21.4285714285714,99.6791107248891,0
253184,184427,-0.18415,0.251204,0.926753,75,21.4285714285714,99.6791107248891,0
253199,184348,-0.187152,0.249202,0.931757,75,21.4285714285714,99.6791107248891,0
253145,184337,-0.18415,0.253206,0.927754,75,21.4285714285714,99.6791107248891,0
253168,184254,-0.18415,0.249202,0.929755,75,21.4285714285714,99.6791107248891,0
253250,184304,-0.183149,0.247201,0.929755,75,21.4285714285714,99.6791107248891,0
253349,184305,-0.18415,0.249202,0.927754,75,21.4285714285714,99.6791107248891,0
253528,184327,-0.188153,0.244198,0.933759,75,21.4285714285714,99.5849276853799,0
253764,184393,-0.183149,0.250203,0.927754,75,21.4285714285714,99.5849276853799,0
253321,184498,-0.183149,0.250203,0.925752,75,21.4285714285714,99.5849276853799,0
253054,184360,-0.190155,0.249202,0.928755,75,21.4285714285714,99.5849276853799,0
253005,184342,-0.194158,0.252205,0.92275,75,21.4285714285714,99.5849276853799,0
253229,184337,-0.191155,0.253206,0.920748,75,21.4285714285714,99.5849276853799,0
253321,184422,-0.190155,0.257209,0.918746,75,21.4285714285714,99.5849276853799,0
253449,184465,-0.191155,0.254207,0.921749,75,21.4285714285714,99.5849276853799,0
253651,184519,-0.198161,0.257209,0.919747,75,21.4285714285714,99.5849276853799,0
253869,184608,-0.19716,0.260211,0.920748,75,21.4285714285714,99.5849276853799,0
254161,184747,-0.201163,0.263214,0.923751,83.3333333333333,21.4285714285714,99.192158257161,0
254360,184831,-0.201163,0.266216,0.911741,83.3333333333333,21.4285714285714,99.192158257161,0
254070,184831,-0.200163,0.266216,0.913742,83.3333333333333,21.4285714285714,99.192158257161,0
253835,184718,-0.203165,0.267217,0.916745,83.3333333333333,21.4285714285714,99.192158257161,0
253765,184725,-0.201163,0.264215,0.91074,83.3333333333333,21.4285714285714,99.192158257161,0
253834,184704,-0.199162,0.268218,0.911741,83.3333333333333,21.4285714285714,99.192158257161,0
253882,184744,-0.199162,0.262213,0.919747,83.3333333333333,21.4285714285714,99.192158257161,0
253998,184748,-0.196159,0.259211,0.924751,83.3333333333333,20.2702702702703,99.192158257161,0
254080,184784,-0.195159,0.261212,0.920748,83.3333333333333,20.2702702702703,99.192158257161,0
254178,184759,-0.201163,0.262213,0.916745,75,20.2702702702703,99.9068257439031,0
254229,184791,-0.19716,0.254207,0.919747,75,20.2702702702703,99.9068257439031,0
254316,184808,-0.193157,0.259211,0.921749,75,20.2702702702703,99.9068257439031,0
253813,184798,-0.189154,0.25821,0.928755,75,20.2702702702703,99.9068257439031,0
253535,184596,-0.191155,0.254207,0.927754,75,20.2702702702703,99.9068257439031,0
253309,184534,-0.193157,0.249202,0.925752,75,20.2702702702703,99.9068257439031,0
253356,184460,-0.186151,0.250203,0.924751,75,20.2702702702703,99.9068257439031,0
