SEQ,IR1,RED1,IR2,RED2,IR3,RED3,IR4,RED4
3573,4709,4183,119252,91356,262143,262143,262143,262143
3574,4684,4221,119314,91397,262143,262143,262143,262143
3575,4646,4238,119277,91398,262143,262143,262143,262143
3576,4656,4220,119374,91455,262143,262143,262143,262143
3577,4660,4237,119396,91470,262143,262143,262143,262143
3578,4675,4181,119455,91489,262143,262143,262143,262143
3579,4662,4220,119509,91440,262143,262143,262143,262143
3580,4684,4182,119571,91463,262143,262143,262143,262143
3581,4670,4242,119530,91491,262143,262143,262143,262143
3582,4697,4186,119615,91541,262143,262143,262143,262143
3583,4678,4207,119698,91486,262143,262143,262143,262143
3584,4685,4183,119776,91575,262143,262143,262143,262143
3585,4697,4256,119821,91550,262143,262143,262143,262143
3586,4714,4220,119857,91562,262143,262143,262143,262143
3587,4654,4219,119626,91474,262143,262143,262143,262143
3588,4703,4223,119367,91368,262143,262143,262143,262143
3589,4693,4251,119379,91420,262143,262143,262143,262143
3590,4707,4195,119354,91428,262143,262143,262143,262143
3591,4676,4249,119388,91433,262143,262143,262143,262143
3592,4675,4213,119352,91436,262143,262143,262143,262143
3593,4640,4251,119434,91437,262143,262143,262143,262143
3594,4671,4186,119465,91449,262143,262143,262143,262143
3595,4684,4213,119467,91466,262143,262143,262143,262143
3596,4697,4225,119450,91464,262143,262143,262143,262143
3597,4654,4256,119514,91511,262143,262143,262143,262143
3598,4682,4201,119567,91458,262143,262143,262143,262143
3599,4670,4265,119570,91460,262143,262143,262143,262143
3600,4667,4216,119673,91539,262143,262143,262143,262143
3601,4667,4225,119749,91495,262143,262143,262143,262143
3602,4695,4239,119753,91534,262143,262143,262143,262143
3603,4664,4174,119812,91531,262143,262143,262143,262143
3604,4692,4257,119833,91587,262143,262143,262143,262143
3605,4687,4218,119763,91460,262143,262143,262143,262143
3606,4684,4247,119480,91423,262143,262143,262143,262143
3607,4672,4246,119392,91461,262143,262143,262143,262143
3608,4677,4201,119469,91460,262143,262143,262143,262143
3609,4718,4202,119450,91399,262143,262143,262143,262143
3610,4648,4226,119464,91447,262143,262143,262143,262143
3611,4680,4232,119493,91469,262143,262143,262143,262143
3612,4664,4241,119554,91460,262143,262143,262143,262143
3613,4695,4226,119539,91461,262143,262143,262143,262143
3614,4667,4253,119590,91463,262143,262143,262143,262143
3615,4687,4235,119602,91517,262143,262143,262143,262143
3616,4663,4223,119658,91481,262143,262143,262143,262143
3617,4698,4184,119703,91501,262143,262143,262143,262143
3618,4668,4218,119662,91513,262143,262143,262143,262143
3619,4656,4190,119719,91553,262143,262143,262143,262143
3620,4644,4245,119753,91541,262143,262143,262143,262143
3621,4672,4166,119776,91566,262143,262143,262143,262143
3622,4661,4220,119832,91539,262143,262143,262143,262143
3623,4666,4213,119869,91579,262143,262143,262143,262143
3624,4655,4230,119820,91466,262143,262143,262143,262143
3625,4681,4183,119469,91456,262143,262143,262143,262143
3626,4682,4195,119483,91421,262143,262143,262143,262143
3627,4654,4210,119472,91406,262143,262143,262143,262143
3628,4671,4205,119451,91441,262143,262143,262143,262143
3629,4682,4187,119443,91477,262143,262143,262143,262143
3630,4689,4222,119488,91455,262143,262143,262143,262143
3631,4654,4241,119475,91465,262143,262143,262143,262143
3632,4689,4252,119518,91456,262143,262143,262143,262143
3633,4706,4213,119533,91498,262143,262143,262143,262143
3634,4660,4202,119587,91439,262143,262143,262143,262143
3635,4692,4200,119656,91478,262143,262143,262143,262143
3636,4660,4208,119604,91498,262143,262143,262143,262143
3637,4685,4201,119680,91509,262143,262143,262143,262143
3638,4620,4213,119719,91478,262143,262143,262143,262143
3639,4655,4206,119714,91541,262143,262143,262143,262143
3640,4657,4249,119744,91530,262143,262143,262143,262143
3641,4673,4175,119785,91585,262143,262143,262143,262143
3642,4672,4219,119851,91539,262143,262143,262143,262143
3643,4658,4250,119782,91467,262143,262143,262143,262143
3644,4696,4220,119558,91426,262143,262143,262143,262143
3645,4678,4182,119402,91435,262143,262143,262143,262143
3646,4693,4217,119482,91386,262143,262143,262143,262143
3647,4671,4232,119427,91431,262143,262143,262143,262143
3648,4710,4197,119439,91406,262143,262143,262143,262143
3649,4684,4251,119376,91425,262143,262143,262143,262143
3650,4650,4188,119504,91416,262143,262143,262143,262143
3651,4675,4238,119461,91459,262143,262143,262143,262143
3652,4664,4187,119533,91488,262143,262143,262143,262143
3653,4682,4230,119563,91489,262143,262143,262143,262143
3654,4658,4248,119599,91490,262143,262143,262143,262143
3655,4670,4191,119641,91481,262143,262143,262143,262143
3656,4702,4222,119614,91518,262143,262143,262143,262143
3657,4684,4215,119708,91504,262143,262143,262143,262143
3658,4707,4210,119765,91487,262143,262143,262143,262143
3659,4667,4196,119751,91528,262143,262143,262143,262143
3660,4649,4216,119671,91476,262143,262143,262143,262143
3661,4672,4235,119407,91360,262143,262143,262143,262143
3662,4684,4209,119374,91394,262143,262143,262143,262143
3663,4659,4248,119331,91383,262143,262143,262143,262143
3664,4665,4185,119340,91402,262143,262143,262143,262143
3665,4683,4208,119325,91349,262143,262143,262143,262143
3666,4637,4223,119360,91365,262143,262143,262143,262143
3667,4666,4212,119333,91383,262143,262143,262143,262143
3668,4696,4198,119363,91368,262143,262143,262143,262143
3669,4658,4241,119372,91389,262143,262143,262143,262143
3670,4675,4187,119404,91432,262143,262143,262143,262143
3671,4689,4217,119466,91411,262143,262143,262143,262143
3672,4643,4226,119448,91449,262143,262143,262143,262143
3673,4679,4223,119516,91433,262143,262143,262143,262143
3674,4697,4206,119535,91449,262143,262143,262143,262143
3675,4670,4252,119612,91433,262143,262143,262143,262143
3676,4667,4222,119617,91476,262143,262143,262143,262143
3677,4664,4259,119676,91451,262143,262143,262143,262143
3678,4675,4204,119634,91470,262143,262143,262143,262143
3679,4663,4223,119509,91375,262143,262143,262143,262143
3680,4697,4202,119320,91369,262143,262143,262143,262143
3681,4627,4219,119291,91360,262143,262143,262143,262143
3682,4675,4187,119274,91355,262143,262143,262143,262143
3683,4665,4255,119258,91296,262143,262143,262143,262143
3684,4666,4190,119222,91318,262143,262143,262143,262143
3685,4646,4237,119313,91333,262143,262143,262143,262143
3686,4694,4209,119215,91346,262143,262143,262143,262143
3687,4630,4214,119307,91330,262143,262143,262143,262143
3688,4664,4232,119244,91350,262143,262143,262143,262143
3689,4669,4219,119367,91331,262143,262143,262143,262143
3690,4681,4195,119346,91374,262143,262143,262143,262143
3691,4687,4244,119402,91349,262143,262143,262143,262143
3692,4686,4188,119439,91418,262143,262143,262143,262143
3693,4710,4259,119454,91372,262143,262143,262143,262143
3694,4684,4209,119454,91424,262143,262143,262143,262143
3695,4635,4227,119517,91410,262143,262143,262143,262143
3696,4673,4172,119560,91364,262143,262143,262143,262143
3697,4668,4240,119272,91284,262143,262143,262143,262143
3698,4659,4213,119145,91300,262143,262143,262143,262143
3699,4634,4235,119136,91248,262143,262143,262143,262143
3700,4656,4245,119016,91271,262143,262143,262143,262143
3701,4656,4212,119065,91260,262143,262143,262143,262143
3702,4693,4207,118993,91269,262143,262143,262143,262143
3703,4640,4212,119091,91232,262143,262143,262143,262143
3704,4663,4258,119058,91264,262143,262143,262143,262143
3705,4670,4214,119129,91245,262143,262143,262143,262143
3706,4681,4169,119135,91288,262143,262143,262143,262143
3707,4693,4214,119181,91251,262143,262143,262143,262143
3708,4690,4181,119236,91321,262143,262143,262143,262143
3709,4682,4214,119240,91312,262143,262143,262143,262143
3710,4640,4237,119269,91308,262143,262143,262143,262143
3711,4651,4210,119287,91346,262143,262143,262143,262143
3712,4622,4209,119299,91323,262143,262143,262143,262143
3713,4649,4238,119190,91283,262143,262143,262143,262143
3714,4659,4176,118953,91214,262143,262143,262143,262143
3715,4667,4207,118907,91160,262143,262143,262143,262143
3716,4637,4216,118894,91185,262143,262143,262143,262143
3717,4680,4197,118758,91138,262143,262143,262143,262143
3718,4657,4224,118809,91153,262143,262143,262143,262143
3719,4668,4180,118776,91184,262143,262143,262143,262143
3720,4671,4258,118742,91171,262143,262143,262143,262143
3721,4664,4175,118790,91210,262143,262143,262143,262143
3722,4677,4215,118787,91183,262143,262143,262143,262143
3723,4703,4203,118805,91223,262143,262143,262143,262143
3724,4637,4230,118884,91194,262143,262143,262143,262143
3725,4673,4207,118879,91186,262143,262143,262143,262143
3726,4633,4202,118953,91232,262143,262143,262143,262143
3727,4665,4187,118949,91242,262143,262143,262143,262143
3728,4642,4244,119006,91211,262143,262143,262143,262143
3729,4652,4174,119009,91265,262143,262143,262143,262143
3730,4673,4237,119070,91211,262143,262143,262143,262143
3731,4677,4209,119112,91254,262143,262143,262143,262143
3732,4623,4239,118973,91214,262143,262143,262143,262143
3733,4661,4200,118745,91095,262143,262143,262143,262143
3734,4617,4212,118657,91130,262143,262143,262143,262143
3735,4658,4197,118609,91148,262143,262143,262143,262143
3736,4655,4238,118593,91101,262143,262143,262143,262143
3737,4680,4172,118529,91100,262143,262143,262143,262143
3738,4672,4247,118629,91096,262143,262143,262143,262143
3739,4666,4179,118559,91110,262143,262143,262143,262143
3740,4696,4179,118585,91146,262143,262143,262143,262143
3741,4668,4211,118615,91154,262143,262143,262143,262143
3742,4655,4231,118641,91140,262143,262143,262143,262143
3743,4672,4200,118671,91175,262143,262143,262143,262143
3744,4621,4209,118742,91154,262143,262143,262143,262143
3745,4655,4237,118708,91154,262143,262143,262143,262143
3746,4657,4196,118825,91157,262143,262143,262143,262143
3747,4645,4176,118747,91172,262143,262143,262143,262143
3748,4668,4231,118876,91163,262143,262143,262143,262143
3749,4659,4215,118875,91229,262143,262143,262143,262143
3750,4640,4221,118806,91118,262143,262143,262143,262143
3751,4692,4232,118613,91090,262143,262143,262143,262143
3752,4664,4194,118499,91103,262143,262143,262143,262143
3753,4651,4183,118549,91102,262143,262143,262143,262143
3754,4622,4207,118516,91034,262143,262143,262143,262143
3755,4660,4235,118491,91075,262143,262143,262143,262143
3756,4647,4175,118512,91076,262143,262143,262143,262143
3757,4655,4236,118499,91086,262143,262143,262143,262143
3758,4655,4198,118520,91120,262143,262143,262143,262143
3759,4635,4231,118550,91093,262143,262143,262143,262143
3760,4661,4199,118563,91074,262143,262143,262143,262143
3761,4632,4226,118584,91149,262143,262143,262143,262143
3762,4654,4199,118647,91128,262143,262143,262143,262143
3763,4642,4192,118620,91136,262143,262143,262143,262143
3764,4628,4221,118742,91117,262143,262143,262143,262143
3765,4666,4214,118730,91158,262143,262143,262143,262143
3766,4695,4206,118799,91117,262143,262143,262143,262143
3767,4661,4238,118837,91201,262143,262143,262143,262143
3768,4659,4204,118860,91148,262143,262143,262143,262143
3769,4662,4196,118891,91167,262143,262143,262143,262143
3770,4699,4203,118651,91098,262143,262143,262143,262143
3771,4670,4231,118486,91097,262143,262143,262143,262143
3772,4683,4181,118564,91057,262143,262143,262143,262143
3773,4674,4240,118494,91073,262143,262143,262143,262143
3774,4661,4170,118470,91015,262143,262143,262143,262143
3775,4658,4230,118509,91084,262143,262143,262143,262143
3776,4649,4202,118532,91030,262143,262143,262143,262143
3777,4649,4222,118576,91082,262143,262143,262143,262143
3778,4673,4172,118554,91093,262143,262143,262143,262143
3779,4649,4202,118581,91106,262143,262143,262143,262143
3780,4667,4185,118615,91137,262143,262143,262143,262143
3781,4660,4230,118627,91150,262143,262143,262143,262143
3782,4608,4211,118720,91114,262143,262143,262143,262143
3783,4650,4239,118683,91139,262143,262143,262143,262143
3784,4645,4195,118786,91119,262143,262143,262143,262143
3785,4648,4222,118793,91170,262143,262143,262143,262143
3786,4672,4179,118807,91202,262143,262143,262143,262143
3787,4657,4244,118869,91183,262143,262143,262143,262143
3788,4661,4193,118967,91189,262143,262143,262143,262143
3789,4644,4217,118837,91140,262143,262143,262143,262143
3790,4684,4182,118624,91093,262143,262143,262143,262143
3791,4636,4234,118634,91111,262143,262143,262143,262143
3792,4660,4167,118614,91081,262143,262143,262143,262143
3793,4654,4232,118613,91082,262143,262143,262143,262143
3794,4650,4208,118584,91062,262143,262143,262143,262143
3795,4647,4218,118642,91099,262143,262143,262143,262143
3796,4677,4188,118629,91111,262143,262143,262143,262143
3797,4649,4220,118667,91123,262143,262143,262143,262143
3798,4658,4181,118659,91110,262143,262143,262143,262143
3799,4638,4203,118713,91108,262143,262143,262143,262143
3800,4645,4216,118791,91182,262143,262143,262143,262143
3801,4661,4242,118848,91143,262143,262143,262143,262143
3802,4663,4222,118891,91202,262143,262143,262143,262143
3803,4670,4209,118908,91207,262143,262143,262143,262143
3804,4604,4210,118900,91233,262143,262143,262143,262143
3805,4674,4186,118990,91183,262143,262143,262143,262143
3806,4633,4221,118751,91139,262143,262143,262143,262143
3807,4626,4200,118656,91170,262143,262143,262143,262143
3808,4626,4204,118678,91077,262143,262143,262143,262143
3809,4653,4226,118661,91143,262143,262143,262143,262143
3810,4655,4180,118646,91108,262143,262143,262143,262143
3811,4663,4205,118624,91076,262143,262143,262143,262143
3812,4630,4242,118653,91156,262143,262143,262143,262143
3813,4669,4192,118654,91146,262143,262143,262143,262143
3814,4617,4213,118688,91174,262143,262143,262143,262143
3815,4685,4192,118712,91149,262143,262143,262143,262143
3816,4648,4244,118761,91156,262143,262143,262143,262143
3817,4676,4174,118739,91152,262143,262143,262143,262143
3818,4666,4203,118847,91164,262143,262143,262143,262143
3819,4692,4206,118842,91183,262143,262143,262143,262143
3820,4618,4206,118839,91202,262143,262143,262143,262143
3821,4666,4182,118924,91205,262143,262143,262143,262143
3822,4643,4235,118900,91244,262143,262143,262143,262143
3823,4637,4216,118994,91237,262143,262143,262143,262143
3824,4622,4211,119038,91242,262143,262143,262143,262143
3825,4670,4201,118936,91211,262143,262143,262143,262143
3826,4647,4235,118741,91152,262143,262143,262143,262143
3827,4652,4161,118702,91148,262143,262143,262143,262143
3828,4685,4206,118754,91127,262143,262143,262143,262143
3829,4654,4200,118694,91102,262143,262143,262143,262143
3830,4620,4204,118636,91133,262143,262143,262143,262143
3831,4676,4230,118668,91137,262143,262143,262143,262143
3832,4657,4221,118688,91179,262143,262143,262143,262143
3833,4680,4186,118713,91122,262143,262143,262143,262143
3834,4652,4194,118727,91180,262143,262143,262143,262143
3835,4693,4209,118751,91169,262143,262143,262143,262143
3836,4621,4203,118810,91159,262143,262143,262143,262143
3837,4678,4209,118801,91239,262143,262143,262143,262143
3838,4642,4248,118852,91180,262143,262143,262143,262143
3839,4646,4169,118858,91220,262143,262143,262143,262143
3840,4657,4224,118891,91267,262143,262143,262143,262143
3841,4645,4188,118952,91223,262143,262143,262143,262143
3842,4626,4223,118964,91287,262143,262143,262143,262143
3843,4649,4214,119023,91228,262143,262143,262143,262143
3844,4621,4198,119091,91256,262143,262143,262143,262143
3845,4671,4203,119008,91222,262143,262143,262143,262143
3846,4612,4223,118808,91146,262143,262143,262143,262143
3847,4680,4194,118701,91153,262143,262143,262143,262143
3848,4626,4219,118745,91147,262143,262143,262143,262143
3849,4655,4193,118649,91148,262143,262143,262143,262143
3850,4663,4181,118657,91152,262143,262143,262143,262143
3851,4657,4231,118666,91176,262143,262143,262143,262143
3852,4661,4209,118716,91123,262143,262143,262143,262143
3853,4653,4230,118708,91218,262143,262143,262143,262143
3854,4656,4182,118747,91156,262143,262143,262143,262143
3855,4656,4189,118756,91181,262143,262143,262143,262143
3856,4670,4208,118808,91214,262143,262143,262143,262143
3857,4662,4204,118836,91268,262143,262143,262143,262143
3858,4644,4213,118914,91235,262143,262143,262143,262143
3859,4641,4230,118897,91238,262143,262143,262143,262143
